NODE,TIME,DATA TYPE,VALUES
51,2,TOTAL_icmp_recv,27
77,2,TOTAL_icmp_sent,56
77,2,TOTAL_icmp_recv,98
118,2,TOTAL_icmp_sent,39
31,2,TOTAL_icmp_sent,23
118,2,TOTAL_icmp_recv,60
31,2,TOTAL_icmp_recv,67
113,2,TOTAL_icmp_sent,42
113,2,TOTAL_icmp_recv,83
24,2,TOTAL_icmp_sent,31
24,2,TOTAL_icmp_recv,78
53,2,TOTAL_icmp_sent,27
28,2,TOTAL_icmp_sent,37
53,2,TOTAL_icmp_recv,38
28,2,TOTAL_icmp_recv,63
45,2,TOTAL_icmp_sent,35
58,2,TOTAL_icmp_sent,19
45,2,TOTAL_icmp_recv,66
58,2,TOTAL_icmp_recv,22
84,2,TOTAL_icmp_sent,43
84,2,TOTAL_icmp_recv,92
11,2,TOTAL_icmp_sent,57
11,2,TOTAL_icmp_recv,90
6,2,TOTAL_icmp_sent,48
6,2,TOTAL_icmp_recv,105
44,2,TOTAL_icmp_sent,25
44,2,TOTAL_icmp_recv,62
21,2,TOTAL_icmp_sent,127
21,2,TOTAL_icmp_recv,162
114,2,TOTAL_icmp_sent,194
107,2,TOTAL_icmp_sent,22
114,2,TOTAL_icmp_recv,269
107,2,TOTAL_icmp_recv,111
82,2,TOTAL_icmp_sent,33
82,2,TOTAL_icmp_recv,55
92,2,TOTAL_icmp_sent,97
92,2,TOTAL_icmp_recv,177
89,2,TOTAL_icmp_sent,46
89,2,TOTAL_icmp_recv,89
40,2,TOTAL_icmp_sent,49
104,2,TOTAL_icmp_sent,29
40,2,TOTAL_icmp_recv,105
104,2,TOTAL_icmp_recv,40
99,2,TOTAL_icmp_sent,31
99,2,TOTAL_icmp_recv,72
19,2,TOTAL_icmp_sent,304
19,2,TOTAL_icmp_recv,390
94,2,TOTAL_icmp_sent,23
94,2,TOTAL_icmp_recv,71
75,2,TOTAL_icmp_sent,297
75,2,TOTAL_icmp_recv,390
85,2,TOTAL_icmp_sent,76
85,2,TOTAL_icmp_recv,140
86,2,TOTAL_icmp_sent,27
86,2,TOTAL_icmp_recv,79
109,2,TOTAL_icmp_sent,36
15,2,TOTAL_icmp_sent,20
109,2,TOTAL_icmp_recv,48
38,2,TOTAL_icmp_sent,184
15,2,TOTAL_icmp_recv,77
38,2,TOTAL_icmp_recv,296
61,2,TOTAL_icmp_sent,64
61,2,TOTAL_icmp_recv,147
3,2,TOTAL_icmp_sent,80
3,2,TOTAL_icmp_recv,164
116,2,TOTAL_icmp_sent,25
116,2,TOTAL_icmp_recv,48
23,2,TOTAL_icmp_sent,349
23,2,TOTAL_icmp_recv,398
25,2,TOTAL_icmp_sent,42
25,2,TOTAL_icmp_recv,109
102,2,TOTAL_icmp_sent,21
122,2,TOTAL_icmp_sent,200
102,2,TOTAL_icmp_recv,21
122,2,TOTAL_icmp_recv,256
123,2,TOTAL_icmp_sent,47
123,2,TOTAL_icmp_recv,108
59,2,TOTAL_icmp_sent,33
59,2,TOTAL_icmp_recv,43
34,2,TOTAL_icmp_sent,109
34,2,TOTAL_icmp_recv,132
93,2,TOTAL_icmp_sent,34
93,2,TOTAL_icmp_recv,87
78,3,TOTAL_icmp_sent,71
78,3,TOTAL_icmp_recv,126
71,3,TOTAL_icmp_sent,31
71,3,TOTAL_icmp_recv,48
41,3,TOTAL_icmp_sent,41
36,3,TOTAL_icmp_sent,37
41,3,TOTAL_icmp_recv,116
36,3,TOTAL_icmp_recv,66
26,3,TOTAL_icmp_sent,42
26,3,TOTAL_icmp_recv,91
72,3,TOTAL_icmp_sent,27
72,3,TOTAL_icmp_recv,92
87,3,TOTAL_icmp_sent,27
87,3,TOTAL_icmp_recv,54
10,3,TOTAL_icmp_sent,25
10,3,TOTAL_icmp_recv,66
69,3,TOTAL_icmp_sent,71
69,3,TOTAL_icmp_recv,140
110,3,TOTAL_icmp_sent,33
110,3,TOTAL_icmp_recv,86
81,3,TOTAL_icmp_sent,70
81,3,TOTAL_icmp_recv,193
62,3,TOTAL_icmp_sent,47
50,3,TOTAL_icmp_sent,68
62,3,TOTAL_icmp_recv,101
50,3,TOTAL_icmp_recv,167
96,3,TOTAL_icmp_sent,101
96,3,TOTAL_icmp_recv,189
117,3,TOTAL_icmp_sent,24
52,3,TOTAL_icmp_sent,33
117,3,TOTAL_icmp_recv,59
52,3,TOTAL_icmp_recv,47
100,3,TOTAL_icmp_sent,26
100,3,TOTAL_icmp_recv,45
57,3,TOTAL_icmp_sent,93
30,3,TOTAL_icmp_sent,47
57,3,TOTAL_icmp_recv,167
106,3,TOTAL_icmp_sent,48
30,3,TOTAL_icmp_recv,104
108,3,TOTAL_icmp_sent,28
106,3,TOTAL_icmp_recv,152
108,3,TOTAL_icmp_recv,93
105,3,TOTAL_icmp_sent,29
97,3,TOTAL_icmp_sent,65
105,3,TOTAL_icmp_recv,37
97,3,TOTAL_icmp_recv,136
13,3,TOTAL_icmp_sent,82
91,3,TOTAL_icmp_sent,19
13,3,TOTAL_icmp_recv,207
91,3,TOTAL_icmp_recv,40
33,3,TOTAL_icmp_sent,57
33,3,TOTAL_icmp_recv,149
37,3,TOTAL_icmp_sent,68
37,3,TOTAL_icmp_recv,90
90,3,TOTAL_icmp_sent,69
56,3,TOTAL_icmp_sent,37
56,3,TOTAL_icmp_recv,72
90,3,TOTAL_icmp_recv,136
46,3,TOTAL_icmp_sent,51
47,3,TOTAL_icmp_sent,91
46,3,TOTAL_icmp_recv,89
47,3,TOTAL_icmp_recv,172
74,3,TOTAL_icmp_sent,93
74,3,TOTAL_icmp_recv,172
2,3,TOTAL_icmp_sent,142
2,3,TOTAL_icmp_recv,253
32,3,TOTAL_icmp_sent,23
32,3,TOTAL_icmp_recv,51
8,3,TOTAL_icmp_sent,22
83,3,TOTAL_icmp_sent,36
8,3,TOTAL_icmp_recv,45
83,3,TOTAL_icmp_recv,85
79,3,TOTAL_icmp_sent,81
79,3,TOTAL_icmp_recv,117
112,3,TOTAL_icmp_sent,35
88,3,TOTAL_icmp_sent,33
112,3,TOTAL_icmp_recv,61
88,3,TOTAL_icmp_recv,80
67,3,TOTAL_icmp_sent,48
67,3,TOTAL_icmp_recv,105
111,3,TOTAL_icmp_sent,32
111,3,TOTAL_icmp_recv,50
70,3,TOTAL_icmp_sent,24
70,3,TOTAL_icmp_recv,62
119,3,TOTAL_icmp_sent,32
119,3,TOTAL_icmp_recv,41
98,3,TOTAL_icmp_sent,100
98,3,TOTAL_icmp_recv,255
65,3,TOTAL_icmp_sent,25
65,3,TOTAL_icmp_recv,61
20,3,TOTAL_icmp_sent,89
20,3,TOTAL_icmp_recv,166
4,3,TOTAL_icmp_sent,70
4,3,TOTAL_icmp_recv,137
35,3,TOTAL_icmp_sent,32
35,3,TOTAL_icmp_recv,83
